I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6,
-78,-39,39,58,-58,0,48,-126,-68,-68,-97,-78
-78,-39,39,58,-58,0,48,-126,-68,-68,-97,-78
-78,-39,39,58,-58,0,48,-126,-68,-68,-97,-78
-87,-29,58,58,-73,14,48,-126,-68,-68,-97,-78
-87,-34,53,61,-70,9,48,-126,-68,-68,-97,-78
-87,-34,53,61,-70,9,48,-126,-68,-68,-97,-78
-87,-34,53,61,-70,9,43,-126,-68,-68,-102,-78
-82,-34,48,58,-65,7,43,-126,-68,-68,-102,-73
-82,-29,53,56,-68,12,43,-126,-68,-68,-102,-73
-78,-29,48,53,-63,9,43,-126,-68,-68,-97,-73
-78,-24,53,51,-65,14,43,-126,-63,-63,-97,-73
-68,-9,58,39,-63,24,43,-117,-53,-58,-78,-68
-68,-4,63,36,-65,29,43,-117,-53,-53,-78,-68
-68,0,68,34,-68,34,43,-117,-53,-53,-78,-63
-68,4,73,31,-70,39,43,-117,-48,-48,-68,-58
-63,14,78,24,-70,46,43,-117,-53,-48,-68,-58
-63,19,82,21,-73,51,39,-117,-53,-48,-68,-53
-58,24,82,17,-70,53,39,-117,-53,-48,-68,-53
-58,29,87,14,-73,58,39,-117,-48,-43,-63,-48
-68,24,92,21,-80,58,29,-117,-48,-43,-63,-48
-68,29,97,19,-82,63,29,-117,-48,-39,-63,-43
-63,34,97,14,-80,65,29,-117,-48,-39,-58,-43
-58,39,97,9,-78,68,29,-117,-48,-39,-58,-39
-53,43,97,4,-75,70,39,-117,-43,-43,-53,-39
-53,48,102,2,-78,75,43,-112,-39,-43,-48,-34
-53,48,102,2,-78,75,43,-112,-39,-39,-48,-34
-53,48,102,2,-78,75,43,-112,-39,-39,-48,-34
-48,48,97,0,-73,73,43,-107,-39,-39,-58,-43
-48,43,92,2,-70,68,48,-107,-43,-39,-58,-43
-48,34,82,7,-65,58,48,-112,-43,-39,-58,-48
-48,34,82,7,-65,58,48,-117,-48,-48,-68,-53
-48,29,78,9,-63,53,48,-122,-53,-48,-63,-48
-48,29,78,9,-63,53,48,-126,-58,-48,-63,-48
-48,29,78,9,-63,53,29,-131,-58,-48,-58,-43
-39,43,82,-2,-61,63,14,-131,-58,-39,-48,-34
-29,48,78,-9,-53,63,-9,-136,-58,-43,-43,-29
-24,48,73,-12,-48,61,-24,-141,-58,-39,-39,-19
-14,53,68,-19,-41,61,-39,-146,-68,-39,-39,-19
-9,53,63,-21,-36,58,-48,-151,-73,-39,-39,-19
0,48,48,-24,-24,48,-43,-156,-78,-48,-58,-19
0,39,39,-19,-19,39,-53,-161,-92,-63,-63,-29
0,34,34,-17,-17,34,-63,-170,-102,-73,-68,-34
0,29,29,-14,-14,29,-63,-170,-112,-78,-78,-39
-9,14,24,-2,-17,19,-68,-180,-136,-87,-87,-43
-9,9,19,0,-14,14,-73,-190,-146,-102,-92,-48
-9,4,14,2,-12,9,-78,-204,-156,-107,-97,-48
-4,4,9,0,-7,7,-82,-209,-175,-112,-102,-48
0,14,14,-7,-7,14,-97,-209,-165,-112,-102,-48
0,14,14,-7,-7,14,-97,-209,-165,-112,-97,-48
9,14,4,-12,2,9,-92,-204,-165,-112,-97,-43
9,14,4,-12,2,9,-87,-204,-165,-112,-97,-43
19,9,-9,-14,14,0,-73,-190,-165,-112,-87,-43
19,4,-14,-12,17,-4,-68,-185,-165,-112,-87,-43
19,4,-14,-12,17,-4,-63,-185,-156,-112,-87,-39
19,4,-14,-12,17,-4,-53,-175,-151,-107,-87,-39
9,4,-4,-7,7,0,-48,-180,-146,-107,-87,-39
9,4,-4,-7,7,0,-43,-175,-146,-97,-78,-39
4,4,0,-4,2,2,-39,-170,-136,-92,-78,-39
-4,4,9,0,-7,7,-34,-170,-136,-92,-78,-39
-19,0,19,9,-19,9,-24,-170,-136,-87,-87,-39
-29,-4,24,17,-26,9,-19,-170,-136,-87,-87,-48
-39,-9,29,24,-34,9,-14,-170,-136,-87,-92,-48
-48,-14,34,31,-41,9,-9,-170,-136,-87,-97,-53
-63,-19,43,41,-53,12,0,-170,-136,-92,-92,-58
-63,-29,34,46,-48,2,4,-170,-136,-97,-97,-63
-68,-39,29,53,-48,-4,4,-170,-136,-102,-102,-68
-73,-43,29,58,-51,-7,4,-175,-146,-107,-107,-73
-73,-58,14,65,-43,-21,0,-185,-151,-126,-122,-78
-82,-63,19,73,-51,-21,0,-185,-156,-126,-126,-82
-87,-73,14,80,-51,-29,4,-185,-161,-136,-131,-87
-92,-82,9,87,-51,-36,4,-185,-161,-136,-141,-92
-102,-87,14,95,-58,-36,4,-185,-165,-141,-136,-102
-107,-92,14,100,-61,-39,4,-185,-165,-146,-136,-107
-107,-102,4,104,-56,-48,9,-185,-165,-151,-141,-112
-107,-102,4,104,-56,-48,14,-185,-170,-151,-146,-112
-97,-97,0,97,-48,-48,14,-185,-170,-151,-146,-117
-102,-97,4,100,-53,-46,14,-185,-170,-151,-146,-117
-102,-97,4,100,-53,-46,14,-185,-170,-156,-146,-117
-97,-97,0,97,-48,-48,14,-185,-170,-156,-146,-117
-97,-97,0,97,-48,-48,14,-185,-175,-156,-156,-117
-97,-97,0,97,-48,-48,14,-190,-175,-156,-156,-117
-97,-97,0,97,-48,-48,19,-190,-175,-161,-156,-117
-102,-97,4,100,-53,-46,19,-190,-180,-161,-161,-122
-102,-107,-4,104,-48,-56,29,-195,-190,-161,-156,-112
-107,-107,0,107,-53,-53,29,-195,-185,-165,-170,-126
-117,-107,9,112,-63,-48,43,-185,-185,-170,-180,-141
-126,-107,19,117,-73,-43,58,-180,-185,-180,-185,-146
-136,-97,39,117,-87,-29,73,-195,-170,-180,-185,-141
-146,-107,39,126,-92,-34,92,-204,-165,-170,-195,-146
-161,-97,63,129,-112,-17,126,-190,-151,-165,-200,-146
-165,-87,78,126,-122,-4,165,-165,-112,-141,-180,-131
-165,-68,97,117,-131,14,165,-156,-82,-92,-131,-107
-136,-58,78,97,-107,9,126,-156,-78,-34,-68,-73
-92,-34,58,63,-75,12,48,-170,-87,39,19,-19
-48,19,68,14,-58,43,-58,-200,-92,126,126,48
14,73,58,-43,-21,65,-214,-248,-122,209,248,136
87,131,43,-109,21,87,-375,-317,-165,312,380,248
165,200,34,-183,65,117,-497,-351,-175,453,541,361
258,283,24,-270,117,153,-649,-312,-112,644,741,502
380,361,-19,-370,200,170,-800,-214,9,873,985,644
507,409,-97,-458,302,156,-936,-107,126,1088,1215,790
639,444,-195,-541,417,124,-1058,14,224,1249,1410,917
790,483,-307,-636,549,87,-1215,165,307,1351,1537,1019
932,502,-429,-717,680,36,-1376,346,375,1390,1639,1107
1073,522,-551,-797,812,-14,-1498,507,409,1381,1688,1190
1195,536,-658,-866,927,-61,-1595,590,380,1302,1678,1239
1283,566,-717,-924,1000,-75,-1673,590,292,1180,1610,1263
1332,566,-766,-949,1049,-100,-1708,527,131,990,1459,1239
1332,522,-810,-927,1071,-143,-1698,419,-78,727,1244,1156
1302,473,-829,-888,1066,-178,-1625,317,-292,453,1019,1058
1263,390,-873,-827,1068,-241,-1527,229,-512,151,761,922
1229,229,-1000,-729,1115,-385,-1415,170,-741,-175,463,732
1185,53,-1132,-619,1159,-539,-1283,131,-932,-458,185,527
1107,-63,-1171,-522,1139,-617,-1151,68,-1049,-634,-14,380
1029,-102,-1132,-463,1080,-617,-1024,19,-1044,-688,-122,312
976,-126,-1102,-424,1039,-614,-922,-9,-995,-692,-195,239
917,-146,-1063,-385,990,-605,-829,-92,-985,-732,-297,161
824,-136,-961,-344,893,-549,-727,-200,-941,-717,-331,126
712,-87,-800,-312,756,-444,-634,-292,-844,-624,-283,136
541,-24,-566,-258,553,-295,-522,-351,-683,-478,-200,161
346,24,-322,-185,334,-148,-380,-341,-531,-361,-136,161
244,34,-209,-139,226,-87,-287,-312,-453,-317,-136,136
190,24,-165,-107,178,-70,-244,-302,-409,-292,-146,97
126,19,-107,-73,117,-43,-190,-292,-366,-253,-141,58
43,4,-39,-24,41,-17,-126,-273,-322,-224,-141,9
-9,-24,-14,17,2,-19,-58,-244,-273,-214,-161,-39
-48,-63,-14,56,-17,-39,-9,-204,-234,-200,-180,-73
-68,-102,-34,85,-17,-68,24,-180,-200,-195,-180,-102
-73,-126,-53,100,-9,-90,48,-161,-175,-185,-190,-126
-78,-126,-48,102,-14,-87,53,-141,-170,-185,-200,-131
-87,-136,-48,112,-19,-92,53,-141,-170,-190,-200,-131
-102,-136,-34,119,-34,-85,53,-136,-161,-200,-209,-136
-112,-136,-24,124,-43,-80,58,-136,-156,-200,-209,-141
-126,-136,-9,131,-58,-73,68,-141,-156,-200,-204,-146
-136,-136,0,136,-68,-68,78,-141,-156,-195,-204,-146
-126,-141,-14,134,-56,-78,82,-141,-156,-185,-204,-151
-131,-141,-9,136,-61,-75,87,-141,-146,-185,-204,-151
-131,-141,-9,136,-61,-75,97,-136,-146,-185,-204,-151
-131,-141,-9,136,-61,-75,107,-136,-141,-185,-204,-151
-122,-136,-14,129,-53,-75,107,-126,-136,-180,-204,-161
-126,-136,-9,131,-58,-73,107,-122,-131,-175,-204,-161
-131,-136,-4,134,-63,-70,107,-122,-126,-175,-200,-161
-131,-136,-4,134,-63,-70,112,-122,-126,-175,-200,-161
-141,-131,9,136,-75,-61,112,-126,-126,-180,-200,-161
-141,-131,9,136,-75,-61,112,-126,-126,-180,-200,-161
-141,-131,9,136,-75,-61,112,-126,-117,-180,-200,-165
-146,-131,14,139,-80,-58,117,-122,-112,-180,-200,-165
-146,-131,14,139,-80,-58,117,-117,-112,-165,-200,-165
-146,-131,14,139,-80,-58,122,-117,-107,-165,-200,-165
-146,-131,14,139,-80,-58,126,-117,-107,-165,-200,-165
-146,-131,14,139,-80,-58,126,-107,-102,-165,-195,-165
-146,-131,14,139,-80,-58,126,-102,-102,-161,-195,-156
-151,-131,19,141,-85,-56,126,-102,-102,-161,-195,-156
-151,-131,19,141,-85,-56,131,-97,-92,-156,-190,-156
-151,-131,19,141,-85,-56,131,-97,-87,-156,-190,-151
-151,-131,19,141,-85,-56,141,-87,-82,-151,-190,-161
-151,-131,19,141,-85,-56,141,-87,-73,-151,-190,-161
-151,-131,19,141,-85,-56,146,-78,-63,-151,-190,-161
-151,-131,19,141,-85,-56,146,-73,-58,-141,-190,-161
-151,-126,24,139,-87,-51,146,-78,-53,-141,-185,-161
-151,-126,24,139,-87,-51,146,-78,-48,-136,-185,-161
-151,-122,29,136,-90,-46,151,-68,-43,-136,-185,-161
-151,-122,29,136,-90,-46,151,-63,-39,-136,-180,-161
-151,-122,29,136,-90,-46,146,-48,-39,-136,-180,-161
-151,-122,29,136,-90,-46,146,-48,-29,-126,-180,-161
-151,-122,29,136,-90,-46,151,-43,-24,-122,-175,-161
-151,-122,29,136,-90,-46,151,-34,-19,-117,-175,-156
-151,-131,19,141,-85,-56,156,-29,-4,-112,-165,-156
-151,-131,19,141,-85,-56,161,-24,4,-107,-156,-156
-151,-126,24,139,-87,-51,165,-14,9,-107,-156,-156
-151,-122,29,136,-90,-46,175,-9,14,-97,-156,-151
-151,-122,29,136,-90,-46,170,4,29,-87,-161,-141
-151,-122,29,136,-90,-46,175,19,39,-82,-161,-141
-151,-117,34,134,-92,-41,185,19,48,-78,-156,-141
-151,-112,39,131,-95,-36,185,34,58,-73,-146,-141
-151,-102,48,126,-100,-26,185,39,73,-68,-141,-136
-151,-102,48,126,-100,-26,185,48,87,-63,-136,-136
-151,-102,48,126,-100,-26,185,58,97,-53,-131,-131
-151,-102,48,126,-100,-26,185,68,107,-48,-126,-131
-151,-102,48,126,-100,-26,195,87,126,-43,-122,-131
-151,-102,48,126,-100,-26,209,97,141,-29,-117,-122
-151,-102,48,126,-100,-26,214,107,156,-24,-112,-122
-151,-97,53,124,-102,-21,219,122,165,-19,-112,-122
-151,-87,63,119,-107,-12,224,131,185,-4,-97,-117
-146,-87,58,117,-102,-14,224,146,200,9,-92,-117
-146,-82,63,114,-104,-9,234,161,219,19,-87,-117
-146,-78,68,112,-107,-4,239,175,239,29,-82,-117
-156,-82,73,119,-114,-4,244,180,248,39,-73,-107
-156,-78,78,117,-117,0,248,195,273,48,-63,-102
-156,-73,82,114,-119,4,258,214,283,58,-58,-102
-151,-73,78,112,-114,2,263,229,302,68,-48,-97
-151,-58,92,104,-122,17,278,258,331,87,-34,-92
-151,-53,97,102,-124,21,283,278,356,102,-29,-87
-151,-48,102,100,-126,26,292,292,375,122,-24,-82
-151,-43,107,97,-129,31,297,312,395,131,-9,-78
-151,-39,112,95,-131,36,302,331,419,131,0,-73
-151,-29,122,90,-136,46,312,351,444,146,9,-68
-151,-24,126,87,-139,51,317,370,468,161,24,-63
-146,-19,126,82,-136,53,322,395,483,175,34,-53
-146,-14,131,80,-139,58,331,414,502,195,43,-48
-146,-4,141,75,-143,68,336,434,527,209,53,-43
-146,-4,141,75,-143,68,341,453,551,229,63,-39
-141,4,146,68,-143,75,346,473,570,248,73,-29
-141,14,156,63,-148,85,361,483,585,253,87,-14
-141,29,170,56,-156,100,366,497,610,268,97,-9
-136,39,175,48,-156,107,375,517,634,287,117,-4
-136,53,190,41,-163,122,380,531,653,302,126,9
-141,58,200,41,-170,129,370,546,673,312,136,4
-131,73,204,29,-168,139,370,561,683,326,146,14
-131,82,214,24,-173,148,370,575,697,336,156,24
-131,82,214,24,-173,148,375,590,712,341,165,24
-126,92,219,17,-173,156,385,595,732,361,185,39
-122,97,219,12,-170,158,385,610,746,375,200,48
-117,102,219,7,-168,161,385,619,761,385,209,58
-112,107,219,2,-165,163,385,629,766,395,219,63
-112,126,239,-7,-175,183,385,634,771,405,224,73
-102,131,234,-14,-168,183,380,639,775,414,239,78
-97,146,244,-24,-170,195,380,639,775,419,239,82
-92,146,239,-26,-165,192,375,639,780,424,253,87
-87,141,229,-26,-158,185,361,629,771,424,253,92
-82,146,229,-31,-156,187,356,629,771,424,258,97
-78,151,229,-36,-153,190,351,629,771,434,263,107
-73,156,229,-41,-151,192,341,619,771,439,268,112
-68,156,224,-43,-146,190,331,610,751,429,273,126
-63,156,219,-46,-141,187,331,595,736,429,283,131
-58,161,219,-51,-139,190,317,575,727,429,287,136
-53,161,214,-53,-134,187,307,556,707,429,287,141
-48,161,209,-56,-129,185,287,531,678,419,278,131
-43,161,204,-58,-124,183,278,507,658,414,278,131
-39,161,200,-61,-119,180,263,478,634,405,268,131
-39,161,200,-61,-119,180,253,458,605,395,263,131
-48,141,190,-46,-119,165,234,439,570,366,258,136
-39,141,180,-51,-109,161,224,409,546,356,253,136
-39,136,175,-48,-107,156,209,385,512,341,239,136
-34,131,165,-48,-100,148,204,356,488,326,229,126
-24,136,161,-56,-92,148,185,331,458,297,209,112
-24,126,151,-51,-87,139,175,307,434,278,200,107
-24,122,146,-48,-85,134,161,287,405,268,185,102
-24,112,136,-43,-80,124,156,258,370,248,175,97
-24,92,117,-34,-70,104,136,224,336,229,170,92
-24,87,112,-31,-68,100,126,204,312,204,165,82
-24,82,107,-29,-65,95,122,185,287,185,141,78
-24,78,102,-26,-63,90,112,165,263,180,141,73
-34,63,97,-14,-65,80,112,151,239,165,122,63
-34,63,97,-14,-65,80,102,131,214,146,107,58
-34,48,82,-7,-58,65,92,112,200,131,87,53
-34,43,78,-4,-56,61,87,92,180,122,78,39
-34,39,73,-2,-53,56,73,73,141,92,73,34
-34,34,68,0,-51,51,68,63,126,82,63,34
-29,29,58,0,-43,43,63,48,112,73,53,24
-24,24,48,0,-36,36,58,29,97,63,48,19
-29,4,34,12,-31,19,58,29,87,53,34,4
-29,4,34,12,-31,19,53,14,73,43,24,0
-29,0,29,14,-29,14,53,4,58,29,14,-4
-34,-4,29,19,-31,12,48,0,43,19,4,-9
-34,-9,24,21,-29,7,58,-14,43,24,4,-4
-34,-14,19,24,-26,2,53,-19,34,14,0,-9
-34,-24,9,29,-21,-7,48,-24,24,4,-4,-14
-39,-29,9,34,-24,-9,43,-34,14,-4,-9,-19
-29,-29,0,29,-14,-14,43,-29,14,-4,-14,-24
-29,-34,-4,31,-12,-19,43,-39,4,-9,-19,-24
-29,-34,-4,31,-12,-19,43,-43,0,-14,-24,-29
-34,-39,-4,36,-14,-21,43,-48,-4,-19,-29,-29
-34,-34,0,34,-17,-17,34,-48,-9,-24,-24,-29
-34,-39,-4,36,-14,-21,34,-53,-14,-29,-29,-29
-34,-39,-4,36,-14,-21,34,-58,-19,-34,-29,-34
-34,-39,-4,36,-14,-21,34,-63,-24,-39,-29,-34
-43,-48,-4,46,-19,-26,34,-63,-29,-39,-39,-39
-43,-53,-9,48,-17,-31,34,-68,-34,-43,-43,-39
-43,-53,-9,48,-17,-31,29,-68,-39,-48,-43,-39
-43,-53,-9,48,-17,-31,29,-68,-39,-48,-48,-43
-43,-53,-9,48,-17,-31,29,-63,-43,-48,-53,-43
-48,-58,-9,53,-19,-34,29,-63,-43,-53,-53,-43
-48,-58,-9,53,-19,-34,29,-63,-43,-53,-53,-43
-48,-58,-9,53,-19,-34,29,-68,-43,-53,-53,-48
-39,-58,-19,48,-9,-39,29,-82,-53,-48,-53,-48
-43,-63,-19,53,-12,-41,29,-82,-58,-53,-53,-53
-43,-63,-19,53,-12,-41,29,-82,-58,-53,-58,-53
-43,-68,-24,56,-9,-46,29,-82,-63,-53,-58,-58
-53,-58,-4,56,-24,-31,29,-82,-63,-68,-63,-48
-53,-58,-4,56,-24,-31,29,-87,-63,-68,-68,-48
-53,-58,-4,56,-24,-31,29,-87,-63,-68,-68,-48
-53,-58,-4,56,-24,-31,29,-92,-63,-68,-68,-48
-53,-68,-14,61,-19,-41,29,-92,-68,-73,-68,-58
-53,-73,-19,63,-17,-46,29,-87,-68,-73,-73,-63
-53,-73,-19,63,-17,-46,34,-87,-68,-73,-73,-63
-53,-73,-19,63,-17,-46,34,-87,-68,-78,-78,-63
-53,-73,-19,63,-17,-46,34,-97,-68,-78,-87,-63
-58,-73,-14,65,-21,-43,34,-97,-68,-78,-87,-63
-58,-73,-14,65,-21,-43,34,-97,-73,-78,-87,-63
-63,-73,-9,68,-26,-41,34,-102,-73,-82,-92,-68
-53,-78,-24,65,-14,-51,34,-92,-73,-82,-82,-68
-53,-78,-24,65,-14,-51,34,-92,-73,-82,-82,-68
-53,-78,-24,65,-14,-51,34,-92,-68,-82,-82,-68
-53,-78,-24,65,-14,-51,39,-97,-68,-82,-82,-73
-63,-78,-14,70,-24,-46,39,-97,-73,-82,-82,-73
-63,-78,-14,70,-24,-46,39,-97,-73,-87,-87,-73
-68,-78,-9,73,-29,-43,39,-97,-73,-87,-87,-78
-73,-78,-4,75,-34,-41,39,-97,-68,-82,-87,-78
-63,-68,-4,65,-29,-36,48,-97,-78,-82,-87,-78
-63,-68,-4,65,-29,-36,48,-97,-78,-82,-87,-78
-63,-68,-4,65,-29,-36,53,-97,-78,-82,-87,-78
-63,-68,-4,65,-29,-36,53,-97,-78,-82,-87,-78
-63,-78,-14,70,-24,-46,58,-97,-68,-82,-97,-78
-68,-78,-9,73,-29,-43,58,-97,-63,-82,-97,-78
-68,-78,-9,73,-29,-43,58,-97,-63,-82,-97,-78
-68,-78,-9,73,-29,-43,58,-97,-63,-82,-97,-78
-82,-78,4,80,-43,-36,58,-97,-63,-82,-97,-78
-82,-78,4,80,-43,-36,58,-92,-58,-78,-97,-78
-82,-78,4,80,-43,-36,63,-92,-58,-78,-97,-78
-82,-78,4,80,-43,-36,63,-92,-58,-78,-97,-82
-87,-68,19,78,-53,-24,53,-97,-48,-78,-87,-82
-87,-68,19,78,-53,-24,53,-97,-48,-78,-87,-82
-82,-68,14,75,-48,-26,53,-92,-48,-78,-87,-82
-82,-68,14,75,-48,-26,53,-92,-43,-78,-87,-82
-87,-63,24,75,-56,-19,63,-82,-43,-78,-87,-82
-87,-63,24,75,-56,-19,63,-82,-43,-73,-87,-82
-87,-63,24,75,-56,-19,63,-87,-43,-73,-87,-82
-87,-58,29,73,-58,-14,63,-87,-43,-73,-87,-78
-87,-58,29,73,-58,-14,63,-87,-53,-73,-82,-78
-92,-53,39,73,-65,-7,63,-82,-43,-73,-82,-78
-97,-58,39,78,-68,-9,68,-78,-48,-68,-78,-78
-87,-68,19,78,-53,-24,58,-87,-58,-78,-87,-78
-87,-68,19,78,-53,-24,58,-87,-58,-78,-87,-78
-87,-68,19,78,-53,-24,58,-87,-58,-78,-87,-78
-87,-68,19,78,-53,-24,58,-87,-58,-78,-87,-78
-87,-63,24,75,-56,-19,48,-87,-48,-68,-78,-78
-87,-63,24,75,-56,-19,48,-87,-48,-68,-78,-78
-87,-63,24,75,-56,-19,43,-87,-48,-68,-82,-78
-92,-63,29,78,-61,-17,43,-87,-48,-68,-82,-73
-82,-58,24,70,-53,-17,53,-87,-48,-68,-73,-73
-78,-58,19,68,-48,-19,53,-87,-48,-68,-68,-73
-78,-53,24,65,-51,-14,53,-87,-43,-63,-68,-73
-78,-48,29,63,-53,-9,53,-87,-43,-58,-58,-68
-78,-34,43,56,-61,4,53,-87,-43,-53,-68,-68
-78,-29,48,53,-63,9,53,-87,-43,-53,-68,-63
-78,-24,53,51,-65,14,53,-87,-39,-48,-58,-58
-73,-14,58,43,-65,21,53,-87,-34,-48,-58,-58
-73,-9,63,41,-68,26,48,-87,-34,-39,-58,-53
-68,-4,63,36,-65,29,48,-87,-34,-39,-58,-53
-68,0,68,34,-68,34,48,-87,-29,-34,-53,-48
-68,4,73,31,-70,39,48,-87,-29,-34,-53,-48
-78,0,78,39,-78,39,48,-97,-29,-39,-53,-43
-73,4,78,34,-75,41,48,-97,-29,-39,-48,-43
-68,9,78,29,-73,43,48,-97,-29,-39,-48,-39
-63,14,78,24,-70,46,48,-97,-24,-34,-43,-39
-63,19,82,21,-73,51,53,-82,-19,-24,-29,-34
-63,19,82,21,-73,51,53,-82,-19,-19,-29,-34
-63,19,82,21,-73,51,53,-82,-19,-19,-29,-34
-58,19,78,19,-68,48,53,-78,-19,-19,-29,-34
-48,24,73,12,-61,48,58,-78,-24,-29,-39,-24
-48,14,63,17,-56,39,58,-82,-24,-29,-39,-29
-48,14,63,17,-56,39,58,-87,-29,-39,-48,-34
-48,9,58,19,-53,34,58,-92,-34,-48,-53,-39
-58,0,58,29,-58,29,58,-97,-39,-48,-43,-39
-58,0,58,29,-58,29,39,-102,-39,-48,-39,-34
-48,14,63,17,-56,39,24,-102,-39,-39,-29,-24
-39,29,68,4,-53,48,9,-107,-39,-34,-24,-19
-24,29,53,-2,-39,41,-4,-112,-39,-29,-19,-9
-14,34,48,-9,-31,41,-19,-117,-48,-29,-19,-9
-9,34,43,-12,-26,39,-29,-122,-53,-29,-19,-9
-9,29,39,-9,-24,34,-34,-126,-58,-39,-29,-9
-9,19,29,-4,-19,24,-43,-131,-63,-43,-34,-19
-9,14,24,-2,-17,19,-53,-141,-73,-53,-39,-24
